product_id;product_name;description;brand;base_price;variant_id;variant_size;variant_color;variant_price;variant_stock;image_url
sneaker-219;"Adidas Yeezy 700";"Ergonomic Tuna made with Bamboo for all-day amazing support";"Adidas";123;f3a6c988-7dd1-4802-b068-9e798adf45c2;39;White;117;17;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-220;"Adidas Ozweego";"The Horizontal impactful algorithm Car offers reliable performance and whimsical design";"Adidas";241;dd13f4ee-2f33-4ad0-9466-cc9ff2d015e5;39;Beige;240;8;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-220;"Adidas Ozweego";"The Horizontal impactful algorithm Car offers reliable performance and whimsical design";"Adidas";241;d67fd953-4bcc-4a49-b4af-7c0cc2b4a7cc;42;Blue;221;15;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-220;"Adidas Ozweego";"The Horizontal impactful algorithm Car offers reliable performance and whimsical design";"Adidas";241;9df9fd72-ee88-4338-b923-e0f3f12b862c;45;Grey;249;46;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-221;"NewBalance 574";"Introducing the Grenada-inspired Shoes, blending unselfish style with local craftsmanship";"NewBalance";186;2dff00ab-132b-4321-9ba6-5e9eb49f3648;44;Green;185;38;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-221;"NewBalance 574";"Introducing the Grenada-inspired Shoes, blending unselfish style with local craftsmanship";"NewBalance";186;35427b9b-b210-4722-9046-cb994866c751;43;Beige;209;36;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-221;"NewBalance 574";"Introducing the Grenada-inspired Shoes, blending unselfish style with local craftsmanship";"NewBalance";186;d85a2224-92d6-4ec2-84cf-309129a6792c;43;Beige;185;11;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-221;"NewBalance 574";"Introducing the Grenada-inspired Shoes, blending unselfish style with local craftsmanship";"NewBalance";186;e75481e4-732a-4039-84e3-acabfb2480bd;39;White;200;33;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-221;"NewBalance 574";"Introducing the Grenada-inspired Shoes, blending unselfish style with local craftsmanship";"NewBalance";186;abed5570-3ab4-40f5-a910-ead310e9ce43;39;Red;189;5;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-222;"NewBalance 990v5";"Oriental Shirt designed with Ceramic for showy performance";"NewBalance";227;1ff8cb76-63c1-43c5-9a0d-adff5b670416;42;Green;248;9;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-222;"NewBalance 990v5";"Oriental Shirt designed with Ceramic for showy performance";"NewBalance";227;e3dd494e-0dd2-4574-bc56-d0761cc2024c;38;Red;246;45;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-222;"NewBalance 990v5";"Oriental Shirt designed with Ceramic for showy performance";"NewBalance";227;b52afee3-8d47-42b1-8b21-12b8d3d6c7b5;45;White;229;25;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-222;"NewBalance 990v5";"Oriental Shirt designed with Ceramic for showy performance";"NewBalance";227;d32fb7b3-ff99-405e-b331-fe95019870a8;38;Blue;218;11;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-222;"NewBalance 990v5";"Oriental Shirt designed with Ceramic for showy performance";"NewBalance";227;8a9296e6-9b71-48da-8fc4-194cbc71d857;44;Green;228;24;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-222;"NewBalance 990v5";"Oriental Shirt designed with Ceramic for showy performance";"NewBalance";227;e01de0f7-9054-40ca-a2e6-2b66ba96f7c7;38;White;215;49;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-223;"NewBalance 550";"New lavender Pants with ergonomic design for essential comfort";"NewBalance";169;71307110-e5ef-4eff-822c-3cabd8a2fbc7;40;Beige;194;22;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-223;"NewBalance 550";"New lavender Pants with ergonomic design for essential comfort";"NewBalance";169;c4b620e9-638e-4c77-8651-b4c750d68ce5;41;Black;158;9;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-223;"NewBalance 550";"New lavender Pants with ergonomic design for essential comfort";"NewBalance";169;38994f8a-a72d-4c69-8cbc-ea474e008873;43;Green;176;16;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-223;"NewBalance 550";"New lavender Pants with ergonomic design for essential comfort";"NewBalance";169;ec2e674d-c011-4bd7-a7aa-f0d88657da38;44;Grey;190;10;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-223;"NewBalance 550";"New lavender Pants with ergonomic design for essential comfort";"NewBalance";169;7c40d1b6-1918-4847-a88b-1b52270637c6;45;Beige;184;1;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-223;"NewBalance 550";"New lavender Pants with ergonomic design for essential comfort";"NewBalance";169;7d1f4ceb-85fd-4ce5-a14b-1f43c7871933;42;Beige;164;12;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-224;"NewBalance 327";"Introducing the Egypt-inspired Computer, blending idealistic style with local craftsmanship";"NewBalance";243;f9c92a4e-40af-4df6-9b88-3847c051fbcf;44;Green;271;7;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-224;"NewBalance 327";"Introducing the Egypt-inspired Computer, blending idealistic style with local craftsmanship";"NewBalance";243;303bb6e0-8c3a-4341-a369-366026f8a2e5;41;Red;229;30;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-224;"NewBalance 327";"Introducing the Egypt-inspired Computer, blending idealistic style with local craftsmanship";"NewBalance";243;89d467eb-bc21-4850-977d-cb7995662d7a;39;Red;244;42;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-224;"NewBalance 327";"Introducing the Egypt-inspired Computer, blending idealistic style with local craftsmanship";"NewBalance";243;30bf966b-1e44-4953-af1a-b403069e9928;43;Green;227;43;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-224;"NewBalance 327";"Introducing the Egypt-inspired Computer, blending idealistic style with local craftsmanship";"NewBalance";243;84428e22-5684-4b7a-aeb4-e4352ea56abb;43;Red;232;23;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-225;"NewBalance 1080v12";"Kohler Group's most advanced Keyboard technology increases specific capabilities";"NewBalance";232;8efef47c-cdf0-4c62-a9e4-c0884ed1fbe9;42;Beige;219;22;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-225;"NewBalance 1080v12";"Kohler Group's most advanced Keyboard technology increases specific capabilities";"NewBalance";232;d7396fc7-bdee-4f20-85b3-878876ebd5b1;45;White;225;9;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-225;"NewBalance 1080v12";"Kohler Group's most advanced Keyboard technology increases specific capabilities";"NewBalance";232;fdd4add9-ba10-4d87-a812-e252cd01a943;45;Beige;247;44;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-225;"NewBalance 1080v12";"Kohler Group's most advanced Keyboard technology increases specific capabilities";"NewBalance";232;e579d3af-4b08-4129-b524-7ba417cba9c5;43;Green;231;12;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-225;"NewBalance 1080v12";"Kohler Group's most advanced Keyboard technology increases specific capabilities";"NewBalance";232;6f720109-cc13-4ff1-8c1c-15d226c6f192;43;Blue;231;15;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-225;"NewBalance 1080v12";"Kohler Group's most advanced Keyboard technology increases specific capabilities";"NewBalance";232;0fef4a5b-a293-4897-90de-2b0692c072dc;41;Black;257;26;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-226;"NewBalance 860v2";"Electronic Table designed with Rubber for victorious performance";"NewBalance";185;1932b7a6-0053-43cb-8a85-cf9a85a5f397;42;Blue;184;26;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-226;"NewBalance 860v2";"Electronic Table designed with Rubber for victorious performance";"NewBalance";185;d1426baf-09ef-423b-89eb-92904d2f1c3d;38;Blue;209;8;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-226;"NewBalance 860v2";"Electronic Table designed with Rubber for victorious performance";"NewBalance";185;ea155dd5-fa05-4262-80cb-e4dc2414300f;42;Grey;167;1;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-226;"NewBalance 860v2";"Electronic Table designed with Rubber for victorious performance";"NewBalance";185;ebc11b56-9403-4a83-b391-3d707e452709;43;Grey;171;44;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-226;"NewBalance 860v2";"Electronic Table designed with Rubber for victorious performance";"NewBalance";185;dfd70afe-9987-4ed1-bd5e-fe01101d9799;45;White;200;15;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-227;"NewBalance 2002R";"Discover the broken new Computer with an exciting mix of Rubber ingredients";"NewBalance";161;919d8f8f-a249-4297-a64d-a79071e6a496;39;Blue;183;20;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-227;"NewBalance 2002R";"Discover the broken new Computer with an exciting mix of Rubber ingredients";"NewBalance";161;b13dd206-6c5c-4796-a599-3f6a3517eca3;38;Red;148;44;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-227;"NewBalance 2002R";"Discover the broken new Computer with an exciting mix of Rubber ingredients";"NewBalance";161;1663cbd9-0b04-41e5-9f2d-29ab19b3deca;43;Red;178;27;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-227;"NewBalance 2002R";"Discover the broken new Computer with an exciting mix of Rubber ingredients";"NewBalance";161;06a49374-7312-41b7-959d-450747e1dbec;45;Black;176;16;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-227;"NewBalance 2002R";"Discover the broken new Computer with an exciting mix of Rubber ingredients";"NewBalance";161;0cc8ace0-3ad1-4cf9-8116-5a641116f322;38;Beige;161;9;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-227;"NewBalance 2002R";"Discover the broken new Computer with an exciting mix of Rubber ingredients";"NewBalance";161;9b097c18-d50e-4b34-ba25-404ee94d5f6f;39;Green;183;31;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-228;"NewBalance 530";"Introducing the Kazakhstan-inspired Keyboard, blending complete style with local craftsmanship";"NewBalance";113;466e387f-a492-4072-853e-57a8be5b47e9;40;Beige;130;41;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-228;"NewBalance 530";"Introducing the Kazakhstan-inspired Keyboard, blending complete style with local craftsmanship";"NewBalance";113;0f655028-7ec5-4a8c-9a9b-b68c18c90f56;41;White;134;38;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-228;"NewBalance 530";"Introducing the Kazakhstan-inspired Keyboard, blending complete style with local craftsmanship";"NewBalance";113;3ea9da78-11d6-45bb-8769-877e6547746b;44;Beige;140;34;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-229;"NewBalance 996";"The Emmett Chicken is the latest in a series of well-groomed products from Kutch Group";"NewBalance";181;e7da3df4-4ba6-440e-8a7e-a417ed720f4c;40;Blue;208;43;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-229;"NewBalance 996";"The Emmett Chicken is the latest in a series of well-groomed products from Kutch Group";"NewBalance";181;29b59b6c-12cf-431b-876a-6daca736385c;38;Red;190;29;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-229;"NewBalance 996";"The Emmett Chicken is the latest in a series of well-groomed products from Kutch Group";"NewBalance";181;d785bba6-1e85-4771-b8d4-af92a98bdf86;42;White;195;31;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-229;"NewBalance 996";"The Emmett Chicken is the latest in a series of well-groomed products from Kutch Group";"NewBalance";181;b3b9d808-6628-4f77-b154-feade386e1c2;44;Beige;204;12;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-230;"NewBalance 1500";"Introducing the Burkina Faso-inspired Tuna, blending impressive style with local craftsmanship";"NewBalance";165;86e2f69e-5b03-4739-9bcd-447bd0cd006d;44;Grey;186;28;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-230;"NewBalance 1500";"Introducing the Burkina Faso-inspired Tuna, blending impressive style with local craftsmanship";"NewBalance";165;4aeb1425-c2b1-43fb-9216-b1891a32e21c;41;Grey;185;12;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-230;"NewBalance 1500";"Introducing the Burkina Faso-inspired Tuna, blending impressive style with local craftsmanship";"NewBalance";165;1d6e9d76-fd12-44a4-90e7-75ecd879d09f;42;Black;163;31;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-231;"Puma Suede Classic";"Our zebra-friendly Pants ensures supportive comfort for your pets";"Puma";167;db8dfbc4-f92b-4d08-b4e8-143182d02ab8;41;Black;172;19;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-231;"Puma Suede Classic";"Our zebra-friendly Pants ensures supportive comfort for your pets";"Puma";167;d122ed98-0b15-443a-a499-c3f76265a30d;41;Beige;148;14;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-231;"Puma Suede Classic";"Our zebra-friendly Pants ensures supportive comfort for your pets";"Puma";167;07616e11-7c15-4da6-81c0-048a77aa59db;39;Black;191;22;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-231;"Puma Suede Classic";"Our zebra-friendly Pants ensures supportive comfort for your pets";"Puma";167;b15db932-eaa1-42aa-8b3f-12b5ce966ffa;43;Beige;176;44;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-231;"Puma Suede Classic";"Our zebra-friendly Pants ensures supportive comfort for your pets";"Puma";167;12636b91-4ed6-439d-bae7-bc0995b53b7f;38;Red;162;50;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-231;"Puma Suede Classic";"Our zebra-friendly Pants ensures supportive comfort for your pets";"Puma";167;4231759c-b345-41ef-abf6-234b1ac8829c;41;Red;196;33;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-232;"Puma RS-X";"Featuring Gold-enhanced technology, our Pizza offers unparalleled exhausted performance";"Puma";115;85d443b8-fcb0-44b5-9620-29ce7e892f21;42;White;127;0;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-232;"Puma RS-X";"Featuring Gold-enhanced technology, our Pizza offers unparalleled exhausted performance";"Puma";115;34dba2cc-e95c-44ab-8be4-a6394e60bd1e;39;Blue;118;41;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-232;"Puma RS-X";"Featuring Gold-enhanced technology, our Pizza offers unparalleled exhausted performance";"Puma";115;87952f7b-236c-4ad5-9c0c-e65b1a8eda5a;42;White;105;36;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-232;"Puma RS-X";"Featuring Gold-enhanced technology, our Pizza offers unparalleled exhausted performance";"Puma";115;f9c03163-0f02-4a99-bb60-2bc228acf697;38;Grey;132;9;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-232;"Puma RS-X";"Featuring Gold-enhanced technology, our Pizza offers unparalleled exhausted performance";"Puma";115;fcbaf0c1-6a0a-4e95-aa87-8cc883e11a73;45;Grey;113;31;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-233;"Puma Future Rider";"The purple Mouse combines Gabon aesthetics with Cobalt-based durability";"Puma";105;71128566-2424-4d39-a34b-82c0254931ce;45;Blue;121;45;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-233;"Puma Future Rider";"The purple Mouse combines Gabon aesthetics with Cobalt-based durability";"Puma";105;12aca29b-c24a-4349-8298-d866e089cf69;38;White;117;39;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-233;"Puma Future Rider";"The purple Mouse combines Gabon aesthetics with Cobalt-based durability";"Puma";105;57de9acb-1c83-457b-aa4a-a22480000e6a;44;Black;85;28;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-233;"Puma Future Rider";"The purple Mouse combines Gabon aesthetics with Cobalt-based durability";"Puma";105;2e1611f3-a100-4061-9fcc-6d9376599268;41;White;104;43;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-233;"Puma Future Rider";"The purple Mouse combines Gabon aesthetics with Cobalt-based durability";"Puma";105;9637662e-0f38-47e5-a81f-56d137e7cefc;43;Beige;99;45;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-234;"Puma Cali";"New Pizza model with 82 GB RAM, 401 GB storage, and showy features";"Puma";98;225a98f6-07d5-4b25-8a4e-7bc525db3b34;38;Beige;107;6;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-234;"Puma Cali";"New Pizza model with 82 GB RAM, 401 GB storage, and showy features";"Puma";98;e11546e5-573f-4e0b-a9f3-a326a1ead4fa;42;Grey;120;31;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-234;"Puma Cali";"New Pizza model with 82 GB RAM, 401 GB storage, and showy features";"Puma";98;2ecc8866-249c-452c-a6e3-f4d2134db900;40;Red;93;21;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-234;"Puma Cali";"New Pizza model with 82 GB RAM, 401 GB storage, and showy features";"Puma";98;8c2b997b-7595-4787-bea6-1d6695b980bd;42;Blue;123;22;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-235;"Puma Slipstream";"Experience the violet brilliance of our Car, perfect for exotic environments";"Puma";221;f25794db-0acc-4e7a-84de-45070b7ec730;44;Beige;251;1;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-235;"Puma Slipstream";"Experience the violet brilliance of our Car, perfect for exotic environments";"Puma";221;41876560-4c8e-4b7b-8649-9a982948ea3a;41;Green;239;15;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-235;"Puma Slipstream";"Experience the violet brilliance of our Car, perfect for exotic environments";"Puma";221;5eb8b0f1-7233-49ae-aa6c-fabb7ab31464;45;Green;216;19;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-235;"Puma Slipstream";"Experience the violet brilliance of our Car, perfect for exotic environments";"Puma";221;21681770-a800-4a12-9c7e-c721a05a9c66;39;White;221;47;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-235;"Puma Slipstream";"Experience the violet brilliance of our Car, perfect for exotic environments";"Puma";221;ee4d0904-cbb2-4d05-a474-1f4fb58426d5;38;Red;207;43;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-235;"Puma Slipstream";"Experience the violet brilliance of our Car, perfect for exotic environments";"Puma";221;214178f1-e8f6-4f1f-b117-82cd4efc90e4;44;Black;208;48;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-236;"Puma MB.02";"Introducing the Maldives-inspired Soap, blending faint style with local craftsmanship";"Puma";168;ba29d19b-75de-4da2-95d3-2c482b3f8cce;43;Beige;187;49;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-236;"Puma MB.02";"Introducing the Maldives-inspired Soap, blending faint style with local craftsmanship";"Puma";168;682c3907-0f6d-45e7-a4f5-df3b8b08c586;43;Green;192;19;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-236;"Puma MB.02";"Introducing the Maldives-inspired Soap, blending faint style with local craftsmanship";"Puma";168;377e8b18-4d1b-4fbe-b94a-1462c04d3353;38;Red;175;1;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-237;"Puma Mirage Sport";"The Smart bottom-line strategy Shoes offers reliable performance and clean design";"Puma";234;aa6aeb19-be55-422c-8975-6f0c3de37ef6;45;Black;262;4;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-237;"Puma Mirage Sport";"The Smart bottom-line strategy Shoes offers reliable performance and clean design";"Puma";234;5ea86ec0-6890-4f41-b0a9-7ae38c47331d;44;Grey;231;41;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-237;"Puma Mirage Sport";"The Smart bottom-line strategy Shoes offers reliable performance and clean design";"Puma";234;d69d0a7f-dd1b-440d-9284-e346b982024b;39;Grey;226;42;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-237;"Puma Mirage Sport";"The Smart bottom-line strategy Shoes offers reliable performance and clean design";"Puma";234;da37bd45-d010-4b9e-9208-d63c410e4672;44;Beige;227;8;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-237;"Puma Mirage Sport";"The Smart bottom-line strategy Shoes offers reliable performance and clean design";"Puma";234;6e43cecd-e674-4883-8e18-a8807b12e115;41;Green;219;18;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-237;"Puma Mirage Sport";"The Smart bottom-line strategy Shoes offers reliable performance and clean design";"Puma";234;80dc5b1a-de22-440a-a3a8-2b044e0b8b11;43;White;223;17;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-238;"Puma Wild Rider";"Discover the penguin-like agility of our Car, perfect for limp users";"Puma";122;27115c68-5f45-42d7-955b-f499d3fe4fed;45;Grey;129;7;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-238;"Puma Wild Rider";"Discover the penguin-like agility of our Car, perfect for limp users";"Puma";122;891a63ea-c54d-437b-9cb3-170bea3df6ad;40;Red;118;29;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-238;"Puma Wild Rider";"Discover the penguin-like agility of our Car, perfect for limp users";"Puma";122;4f07c820-24a5-4b22-8c74-bde0a37a0111;42;Grey;142;22;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-238;"Puma Wild Rider";"Discover the penguin-like agility of our Car, perfect for limp users";"Puma";122;603d8a61-ae23-45b2-8b0d-71c8b1e73d74;38;Blue;138;42;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-239;"Puma Blaze of Glory";"New orchid Car with ergonomic design for complicated comfort";"Puma";148;60767a8d-6e19-4617-adf6-29eae6168a23;38;Beige;138;22;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-239;"Puma Blaze of Glory";"New orchid Car with ergonomic design for complicated comfort";"Puma";148;c7b91a90-7ac8-415c-95e3-f738f9ec95dc;39;Green;164;26;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-239;"Puma Blaze of Glory";"New orchid Car with ergonomic design for complicated comfort";"Puma";148;d3d00367-bcca-45c7-bca4-993513bcb8ee;42;Black;139;35;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-239;"Puma Blaze of Glory";"New orchid Car with ergonomic design for complicated comfort";"Puma";148;340ef5ef-9cfb-4708-9031-1179e5f4e241;40;Red;152;11;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-239;"Puma Blaze of Glory";"New orchid Car with ergonomic design for complicated comfort";"Puma";148;6d141126-061d-4044-b9ad-95a7e5111a96;44;Black;129;38;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-239;"Puma Blaze of Glory";"New orchid Car with ergonomic design for complicated comfort";"Puma";148;a08dde5a-6fd7-40e2-92eb-d0823e228928;45;White;167;34;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-240;"Puma Roma";"Discover the snake-like agility of our Chips, perfect for watery users";"Puma";203;f851215d-c02e-4d3d-8c3d-d8984f878a57;42;Green;196;24;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-240;"Puma Roma";"Discover the snake-like agility of our Chips, perfect for watery users";"Puma";203;e349821f-ef5a-4e6b-a41f-c0151ee37b58;39;Beige;184;46;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-240;"Puma Roma";"Discover the snake-like agility of our Chips, perfect for watery users";"Puma";203;a9f00881-e703-45bf-8289-b427f0dc8cc4;41;Blue;224;37;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-240;"Puma Roma";"Discover the snake-like agility of our Chips, perfect for watery users";"Puma";203;92110b3a-fe09-443c-a89e-f56a11d9c6ea;43;Black;186;41;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-240;"Puma Roma";"Discover the snake-like agility of our Chips, perfect for watery users";"Puma";203;f6a4492f-939f-46e2-82de-d68836d5e975;42;Beige;210;23;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-240;"Puma Roma";"Discover the snake-like agility of our Chips, perfect for watery users";"Puma";203;1d4e935f-d018-4864-83f4-185aa3f848ed;39;Black;195;13;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-241;"Jordan Air Jordan 3";"Oriental Bike designed with Aluminum for damp performance";"Jordan";154;1b6f86b3-2712-46ed-937b-e7c03959437d;42;Black;179;44;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-241;"Jordan Air Jordan 3";"Oriental Bike designed with Aluminum for damp performance";"Jordan";154;1f52072f-05d4-4151-888d-69db579c0457;39;Green;164;30;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-241;"Jordan Air Jordan 3";"Oriental Bike designed with Aluminum for damp performance";"Jordan";154;07962ddf-2abe-4714-92fb-053c701e3924;39;Green;154;17;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-241;"Jordan Air Jordan 3";"Oriental Bike designed with Aluminum for damp performance";"Jordan";154;f0f95ca3-1ce7-4af9-a116-cafa3bb44acf;40;Red;157;29;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-242;"Jordan Air Jordan 4";"Featuring Uranium-enhanced technology, our Pants offers unparalleled frugal performance";"Jordan";80;ee887b05-f93c-418c-a8a2-4c2eb8511bd3;45;White;79;4;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-242;"Jordan Air Jordan 4";"Featuring Uranium-enhanced technology, our Pants offers unparalleled frugal performance";"Jordan";80;6f824337-e4b8-45a9-97e9-820fe78ea5a3;38;White;68;48;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-242;"Jordan Air Jordan 4";"Featuring Uranium-enhanced technology, our Pants offers unparalleled frugal performance";"Jordan";80;a560771a-4d83-4cf7-9ff1-df083f1ca034;40;Red;77;48;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-242;"Jordan Air Jordan 4";"Featuring Uranium-enhanced technology, our Pants offers unparalleled frugal performance";"Jordan";80;72274d7d-dbb7-4d4a-8c07-47901cce7ea6;41;Green;86;40;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-242;"Jordan Air Jordan 4";"Featuring Uranium-enhanced technology, our Pants offers unparalleled frugal performance";"Jordan";80;c6ae6edf-40ee-45b4-ac15-944a8a72f268;40;Green;65;8;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-243;"Jordan Air Jordan 5";"Ergonomic Fish made with Granite for all-day submissive support";"Jordan";91;7b139eba-35ce-44b0-baa8-ea1e34b462fa;43;White;79;10;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-243;"Jordan Air Jordan 5";"Ergonomic Fish made with Granite for all-day submissive support";"Jordan";91;c9acc754-fedb-4384-90c7-d39620e19db4;41;White;89;40;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-243;"Jordan Air Jordan 5";"Ergonomic Fish made with Granite for all-day submissive support";"Jordan";91;b236884c-f78d-4849-aa46-c91021231fb8;39;Black;79;43;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-243;"Jordan Air Jordan 5";"Ergonomic Fish made with Granite for all-day submissive support";"Jordan";91;1de6ca36-82f1-44f5-8493-35ae103c09f3;43;Blue;95;6;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-243;"Jordan Air Jordan 5";"Ergonomic Fish made with Granite for all-day submissive support";"Jordan";91;5006c89f-26b5-4cef-a26c-d297f5056c3c;42;Grey;118;7;"https://via.placeholder.com/600x600.png?text=Sneaker"
sneaker-244;"Jordan Air Jordan 6";"Stylish Soap designed to make you stand out with focused looks";"Jordan";160;a8208997-6743-4fb4-85e2-f18ce4a1ecf4;39;Beige;178;8;"https://via.placeholder.com/600x600.png?text=Sneaker"
